Unique Merchant SKU	Product Name	Product URL	Image URL	Current Price	Stock Availability	Condition	EAN	UPC	ISBN	MPN	Shipping Rate	Original Price	Coupon Code	Coupon Code Description	Manufacturer	Product Description	Product Type	Category	Category ID	Parent SKU	Parent Name	Top Seller Rank	Estimated Ship Date	Gender	Color	Material	Size	Size Unit of Measure	Age Range	Cell Phone Plan Type	Cell Phone Service Provider	Stock Description	Product Launch Date	Product Bullet Point 1	Product Bullet Point 2	Product Bullet Point 3	Product Bullet Point 4	Product Bullet Point 5	Alternative Image URL 1	Alternative Image URL 2	Alternative Image URL 3	Alternative Image URL 4	Alternative Image URL 5	Mobile URL	Related Products	Merchandising Type	Product Weight	Zip Code	Shipping Weight	Weight Unit of Measure	Format	Unit Price	Bundle	Software Platform	Watch Display Type	ProductBid	Text1	Text2	Text3	Numeric1	Numeric2	Numeric3	Money1	Money2	Money3	Currency	Shipping Region	Labels	Promotion
7425252	Annie	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7425252&u=https%3A%2F%2Fwww.vividseats.com%2Fannie-tickets-portland-winningstad-theatre-12-6-2026--theater-musical%2Fproduction%2F7425252%3Futm_term%3Dproduction-7425252&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/23-musical/musical-tickets-1.jpg	128.00														Theater																																							Winningstad Theatre	Portland	1111 SW. Broadway, Portland, OR 97205	94.87	110.92		128.00	128.00	128.00	USD			
7425224	Annie	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7425224&u=https%3A%2F%2Fwww.vividseats.com%2Fannie-tickets-portland-winningstad-theatre-11-27-2026--theater-musical%2Fproduction%2F7425224%3Futm_term%3Dproduction-7425224&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/23-musical/musical-tickets-1.jpg	128.00														Theater																																							Winningstad Theatre	Portland	1111 SW. Broadway, Portland, OR 97205	94.87	110.92		128.00	128.00	128.00	USD			
7213465	Annie	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7213465&u=https%3A%2F%2Fwww.vividseats.com%2Fannie-tickets-portland-winningstad-theatre-12-12-2026--theater-musical%2Fproduction%2F7213465%3Futm_term%3Dproduction-7213465&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/23-musical/musical-tickets-1.jpg	128.00														Theater																																							Winningstad Theatre	Portland	1111 SW. Broadway, Portland, OR 97205	94.87	110.92		128.00	128.00	128.00	USD			
7213462	Annie	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7213462&u=https%3A%2F%2Fwww.vividseats.com%2Fannie-tickets-portland-winningstad-theatre-11-28-2026--theater-musical%2Fproduction%2F7213462%3Futm_term%3Dproduction-7213462&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/23-musical/musical-tickets-1.jpg	128.00														Theater																																							Winningstad Theatre	Portland	1111 SW. Broadway, Portland, OR 97205	94.87	110.92		128.00	128.00	128.00	USD			
7425265	Annie	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7425265&u=https%3A%2F%2Fwww.vividseats.com%2Fannie-tickets-portland-winningstad-theatre-12-19-2026--theater-musical%2Fproduction%2F7425265%3Futm_term%3Dproduction-7425265&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/23-musical/musical-tickets-1.jpg	128.00														Theater																																							Winningstad Theatre	Portland	1111 SW. Broadway, Portland, OR 97205	94.87	110.92		128.00	128.00	128.00	USD			
7425262	Annie	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7425262&u=https%3A%2F%2Fwww.vividseats.com%2Fannie-tickets-portland-winningstad-theatre-12-19-2026--theater-musical%2Fproduction%2F7425262%3Futm_term%3Dproduction-7425262&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/23-musical/musical-tickets-1.jpg	128.00														Theater																																							Winningstad Theatre	Portland	1111 SW. Broadway, Portland, OR 97205	94.87	110.92		128.00	128.00	128.00	USD			
7213466	Annie	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7213466&u=https%3A%2F%2Fwww.vividseats.com%2Fannie-tickets-portland-winningstad-theatre-12-12-2026--theater-musical%2Fproduction%2F7213466%3Futm_term%3Dproduction-7213466&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/23-musical/musical-tickets-1.jpg	128.00														Theater																																							Winningstad Theatre	Portland	1111 SW. Broadway, Portland, OR 97205	94.87	110.92		128.00	128.00	128.00	USD			
7425242	Annie	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7425242&u=https%3A%2F%2Fwww.vividseats.com%2Fannie-tickets-portland-winningstad-theatre-12-4-2026--theater-musical%2Fproduction%2F7425242%3Futm_term%3Dproduction-7425242&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/23-musical/musical-tickets-1.jpg	128.00														Theater																																							Winningstad Theatre	Portland	1111 SW. Broadway, Portland, OR 97205	94.87	110.92		128.00	128.00	128.00	USD			
6947741	Ariel Posen	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=6947741&u=https%3A%2F%2Fwww.vividseats.com%2Fariel-posen-tickets-portland-mississippi-studios-9-21-2026--concerts-rock%2Fproduction%2F6947741%3Futm_term%3Dproduction-6947741&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/18-rock/rock-tickets-1.jpg	51.00														Concert																																							Mississippi Studios	Portland	3939 N Mississippi Ave, Portland, OR 97227	37.80	44.19		51.00	51.00	51.00	USD			
6929764	Arlo	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=6929764&u=https%3A%2F%2Fwww.vividseats.com%2Farlo-tickets-portland-45-east-9-25-2026--concerts-rock%2Fproduction%2F6929764%3Futm_term%3Dproduction-6929764&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/18-rock/rock-tickets-1.jpg	47.00														Concert																																							45 East	Portland	315 SE 3rd Ave, Portland, OR 97214	34.83	40.73		47.00	47.00	47.00	USD			
6753537	Arlo Parks	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=6753537&u=https%3A%2F%2Fwww.vividseats.com%2Farlo-parks-tickets-portland-wonder-ballroom-9-23-2026--concerts-pop%2Fproduction%2F6753537%3Futm_term%3Dproduction-6753537&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/17-pop/pop-tickets-1.jpg	81.00														Concert																																							Wonder Ballroom	Portland	128 NE Russell St, Portland, OR 97212	60.03	70.19		81.00	81.00	81.00	USD			
6500350	Armand Hammer	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=6500350&u=https%3A%2F%2Fwww.vividseats.com%2Farmand-hammer-tickets-portland-mississippi-studios-11-10-2026%2Fproduction%2F6500350%3Futm_term%3Dproduction-6500350&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/15-rap-hip-hop/rap-hip-hop-tickets-1.jpg	58.00														Concert																																							Mississippi Studios	Portland	3939 N Mississippi Ave, Portland, OR 97227	42.99	50.26		64.13	58.00	58.00	USD			
7290179	Arrested Development	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7290179&u=https%3A%2F%2Fwww.vividseats.com%2Farrested-development-tickets-ridgefield-ridgefield-playhouse-10-22-2026%2Fproduction%2F7290179%3Futm_term%3Dproduction-7290179&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/15-rap-hip-hop/rap-hip-hop-tickets-1.jpg	129.00														Concert																																							Ridgefield Playhouse	Ridgefield	80 E Ridge Rd, Ridgefield, CT 06877	95.61	111.79		164.72	129.00	129.00	USD			
7290179	Arrested Development	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7290179&u=https%3A%2F%2Fwww.vividseats.com%2Farrested-development-tickets-ridgefield-ridgefield-playhouse-10-22-2026%2Fproduction%2F7290179%3Futm_term%3Dproduction-7290179&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/15-rap-hip-hop/rap-hip-hop-tickets-1.jpg	129.00														Concert																																							Ridgefield Playhouse	Ridgefield	80 E Ridge Rd, Ridgefield, CT 06877	95.61	111.79		164.72	129.00	129.00	USD			
6939119	Art Garfunkel	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=6939119&u=https%3A%2F%2Fwww.vividseats.com%2Fart-garfunkel-tickets-ridgefield-ridgefield-playhouse-7-28-2026%2Fproduction%2F6939119%3Futm_term%3Dproduction-6939119&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/21-adult-contemporary/adult-contemporary-tickets-1.jpg	351.00														Concert																																							Ridgefield Playhouse	Ridgefield	80 E Ridge Rd, Ridgefield, CT 06877	260.14	304.16		351.00	351.00	351.00	USD			
6939119	Art Garfunkel	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=6939119&u=https%3A%2F%2Fwww.vividseats.com%2Fart-garfunkel-tickets-ridgefield-ridgefield-playhouse-7-28-2026%2Fproduction%2F6939119%3Futm_term%3Dproduction-6939119&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/21-adult-contemporary/adult-contemporary-tickets-1.jpg	351.00														Concert																																							Ridgefield Playhouse	Ridgefield	80 E Ridge Rd, Ridgefield, CT 06877	260.14	304.16		351.00	351.00	351.00	USD			
7022524	Ashley Cooke	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7022524&u=https%3A%2F%2Fwww.vividseats.com%2Fashley-cooke-tickets-portland-revolution-hall-portland-10-15-2026--concerts-country-and-folk%2Fproduction%2F7022524%3Futm_term%3Dproduction-7022524&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/14-country-folk/country-folk-tickets-1.jpg	53.00														Concert																																							Revolution Hall Portland	Portland	1300 SE Stark Street #110, Portland, OR 97214	39.28	45.93		141.16	53.00	53.00	USD			
7080330	Ashley Gavin	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7080330&u=https%3A%2F%2Fwww.vividseats.com%2Fashley-gavin-tickets-portland-helium-comedy-club---portland-12-3-2026--theater-comedy%2Fproduction%2F7080330%3Futm_term%3Dproduction-7080330&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/11-comedy/comedy-tickets-1.jpg	64.00														Theater																																							Helium Comedy Club - Portland	Portland	1510 SE 9th Ave, Portland, OR 97214	47.43	55.46		67.63	64.00	64.00	USD			
7080352	Ashley Gavin	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7080352&u=https%3A%2F%2Fwww.vividseats.com%2Fashley-gavin-tickets-portland-helium-comedy-club---portland-12-4-2026--theater-comedy%2Fproduction%2F7080352%3Futm_term%3Dproduction-7080352&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/11-comedy/comedy-tickets-1.jpg	78.00														Theater																																							Helium Comedy Club - Portland	Portland	1510 SE 9th Ave, Portland, OR 97214	57.81	67.59		78.00	78.00	78.00	USD			
7080348	Ashley Gavin	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7080348&u=https%3A%2F%2Fwww.vividseats.com%2Fashley-gavin-tickets-portland-helium-comedy-club---portland-12-4-2026--theater-comedy%2Fproduction%2F7080348%3Futm_term%3Dproduction-7080348&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/11-comedy/comedy-tickets-1.jpg	48.00														Theater																																							Helium Comedy Club - Portland	Portland	1510 SE 9th Ave, Portland, OR 97214	35.58	41.59		67.38	48.00	48.00	USD			
7080360	Ashley Gavin	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7080360&u=https%3A%2F%2Fwww.vividseats.com%2Fashley-gavin-tickets-portland-helium-comedy-club---portland-12-5-2026--theater-comedy%2Fproduction%2F7080360%3Futm_term%3Dproduction-7080360&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/11-comedy/comedy-tickets-1.jpg	64.00														Theater																																							Helium Comedy Club - Portland	Portland	1510 SE 9th Ave, Portland, OR 97214	47.43	55.46		68.88	64.00	64.00	USD			
7080369	Ashley Gavin	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7080369&u=https%3A%2F%2Fwww.vividseats.com%2Fashley-gavin-tickets-portland-helium-comedy-club---portland-12-5-2026--theater-comedy%2Fproduction%2F7080369%3Futm_term%3Dproduction-7080369&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/11-comedy/comedy-tickets-1.jpg	58.00														Theater																																							Helium Comedy Club - Portland	Portland	1510 SE 9th Ave, Portland, OR 97214	42.99	50.26		67.88	58.00	58.00	USD			
7355548	Aterciopelados	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7355548&u=https%3A%2F%2Fwww.vividseats.com%2Faterciopelados-tickets-portland-aladdin-theater-11-9-2026--concerts-rock%2Fproduction%2F7355548%3Futm_term%3Dproduction-7355548&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/18-rock/rock-tickets-1.jpg	72.00														Concert																																							Aladdin Theater	Portland	3017 SE Milwaukie Ave, Portland, OR 97202	53.36	62.39		113.84	72.00	72.00	USD			
7432062	Atlanta Hawks at Portland Trail Blazers	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7432062&u=https%3A%2F%2Fwww.vividseats.com%2Fportland-trail-blazers-tickets-moda-center-12-12-2026%2Fproduction%2F7432062%3Futm_term%3Dproduction-7432062&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/3-nba-basketball/nba-basketball-tickets-1.jpg	26.00														Sport																																							Moda Center	Portland	1 N Center Ct St, Portland, OR 97227	19.27	22.53		137.43	26.00	26.00	USD			
6324524	Atlanta United at Portland Timbers	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=6324524&u=https%3A%2F%2Fwww.vividseats.com%2Fportland-timbers-tickets-providence-park-9-19-2026--sports-mls%2Fproduction%2F6324524%3Futm_term%3Dproduction-6324524&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/87-mls/mls-tickets-1.jpg	42.00														Sport																																							Providence Park	Portland	1844 SW Morrison St., Portland, OR 97205	31.13	36.40		92.93	42.00	42.00	USD			
7210475	Author and Punisher	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7210475&u=https%3A%2F%2Fwww.vividseats.com%2Fauthor-and-punisher-tickets-portland-dantes-9-25-2026%2Fproduction%2F7210475%3Futm_term%3Dproduction-7210475&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/69-other-theater/other-theater-tickets-1.jpg	69.00														Theater																																							Dantes	Portland	350 West Burnside Street, Portland, OR 97209	51.14	59.79		69.00	69.00	69.00	USD			
7054780	Ax and the Hatchetmen	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7054780&u=https%3A%2F%2Fwww.vividseats.com%2Fax-and-the-hatchetmen-tickets-portland-aladdin-theater-10-30-2026%2Fproduction%2F7054780%3Futm_term%3Dproduction-7054780&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/74-alternative/alternative-tickets-1.jpg	53.00														Concert																																							Aladdin Theater	Portland	3017 SE Milwaukie Ave, Portland, OR 97202	39.28	45.93		53.13	53.00	53.00	USD			
7136012	BALTHVS	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7136012&u=https%3A%2F%2Fwww.vividseats.com%2Fbalthvs-tickets-portland-the-melody-event-center---the-get-down-music-venue-10-29-2026--concerts-rb%2Fproduction%2F7136012%3Futm_term%3Dproduction-7136012&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/15-rap-hip-hop/rap-hip-hop-tickets-1.jpg	55.00														Concert																																							The Melody Event Center - The Get Down Music Venue	Portland	615 SE Alder St Suite B, Portland, OR 97214	40.76	47.66		145.88	55.00	55.00	USD			
7168211	Babe Haven	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7168211&u=https%3A%2F%2Fwww.vividseats.com%2Fbabe-haven-tickets-portland-polaris-hall-11-23-2026%2Fproduction%2F7168211%3Futm_term%3Dproduction-7168211&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/73-hard-rock/hard-rock-tickets-1.jpg	42.00														Concert																																							Polaris Hall	Portland	635 N Killingsworth Ct, Portland, OR 97217	31.13	36.40		77.50	42.00	42.00	USD			
7479949	Back to the Barre Podcast - Live with Christi and Kelly	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7479949&u=https%3A%2F%2Fwww.vividseats.com%2Fback-to-the-barre-podcast-tickets-ridgefield-ridgefield-playhouse-10-2-2026%2Fproduction%2F7479949%3Futm_term%3Dproduction-7479949&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/11-comedy/comedy-tickets-1.jpg	122.00														Theater																																							Ridgefield Playhouse	Ridgefield	80 E Ridge Rd, Ridgefield, CT 06877	90.42	105.72		154.22	122.00	122.00	USD			
7479949	Back to the Barre Podcast - Live with Christi and Kelly	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7479949&u=https%3A%2F%2Fwww.vividseats.com%2Fback-to-the-barre-podcast-tickets-ridgefield-ridgefield-playhouse-10-2-2026%2Fproduction%2F7479949%3Futm_term%3Dproduction-7479949&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/11-comedy/comedy-tickets-1.jpg	122.00														Theater																																							Ridgefield Playhouse	Ridgefield	80 E Ridge Rd, Ridgefield, CT 06877	90.42	105.72		154.22	122.00	122.00	USD			
6771372	Bahamas	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=6771372&u=https%3A%2F%2Fwww.vividseats.com%2Fbahamas-tickets-portland-revolution-hall-portland-11-4-2026--concerts-alternative%2Fproduction%2F6771372%3Futm_term%3Dproduction-6771372&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/74-alternative/alternative-tickets-1.jpg	53.00														Concert																																							Revolution Hall Portland	Portland	1300 SE Stark Street #110, Portland, OR 97214	39.28	45.93		123.47	53.00	53.00	USD			
7213221	Ballet Hispanico - BH2	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7213221&u=https%3A%2F%2Fwww.vividseats.com%2Fballet-hispanico-tickets-ridgefield-ridgefield-playhouse-10-18-2026%2Fproduction%2F7213221%3Futm_term%3Dproduction-7213221&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/22-ballet-dance/ballet-dance-tickets-1.jpg	65.00														Theater																																							Ridgefield Playhouse	Ridgefield	80 E Ridge Rd, Ridgefield, CT 06877	48.17	56.33		101.41	65.00	65.00	USD			
7213221	Ballet Hispanico - BH2	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7213221&u=https%3A%2F%2Fwww.vividseats.com%2Fballet-hispanico-tickets-ridgefield-ridgefield-playhouse-10-18-2026%2Fproduction%2F7213221%3Futm_term%3Dproduction-7213221&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/22-ballet-dance/ballet-dance-tickets-1.jpg	65.00														Theater																																							Ridgefield Playhouse	Ridgefield	80 E Ridge Rd, Ridgefield, CT 06877	48.17	56.33		101.41	65.00	65.00	USD			
7023547	Band Of Horses	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7023547&u=https%3A%2F%2Fwww.vividseats.com%2Fband-of-horses-tickets-portland-roseland-theater-11-10-2026%2Fproduction%2F7023547%3Futm_term%3Dproduction-7023547&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/18-rock/rock-tickets-1.jpg	90.00														Concert																																							Roseland Theater	Portland	6 NW 6th Avenue, Portland, OR 97209	66.70	77.99		153.82	90.00	90.00	USD			
7019487	Basement	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7019487&u=https%3A%2F%2Fwww.vividseats.com%2Fbasement-tickets-portland-roseland-theater-10-28-2026--concerts-rock%2Fproduction%2F7019487%3Futm_term%3Dproduction-7019487&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/18-rock/rock-tickets-1.jpg	67.00														Concert																																							Roseland Theater	Portland	6 NW 6th Avenue, Portland, OR 97209	49.66	58.06		96.42	67.00	67.00	USD			
7429683	Bassvictim	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7429683&u=https%3A%2F%2Fwww.vividseats.com%2Fbassvictim-tickets-portland-mcmenamins-crystal-ballroom-10-2-2026%2Fproduction%2F7429683%3Futm_term%3Dproduction-7429683&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/60-dance-electronica/dance-electronica-tickets-1.jpg	63.00														Concert																																							McMenamins Crystal Ballroom	Portland	1332 West Burnside St, Portland, OR 97209	46.69	54.59		101.43	63.00	63.00	USD			
